Campaign;Site;Country;Date;Sample.ID;Acroloxus.sp.;Adicella.sp.;Aeshna.sp.;Aeshnidae.Gen..sp.;Agabus.sp;Agapetus.Synagapetus.sp.;Alainites.sp.;Alboglossiphonia.sp.;Allotrichia.sp.;Amphinemura.sp.;Anabolia.sp.;Anacaena.sp;Ancylus.sp.;Anisops.sp.;Anisoptera.Gen..sp.;Annitella.sp.;Anodonta.sp.;Apatania.sp.;Aphelocheirus.sp.;Aplexa.sp.;Aquarius.sp.;Arthroplea.sp.;Asellus.sp.;Astacus.sp.;Athericidae.Gen..sp.;Athripsodes.sp.;Atyaephyra.sp.;Aulodrilus.sp.;Aulonogyrus.sp;Austropotamobius.sp.;Baetis.sp.;Baetis.Acentrella.sp.;Beraea.sp.;Beraeamyia.sp.;Beraeodes.sp.;Bibionidae.Gen..sp.;Bidessus.sp;Bithynia.sp.;Blephariceridae.Gen..sp.;Boyeria.sp.;Brachycentrus.sp.;Brachyptera.sp.;Brychius.sp;Bythinella.sp.;Caenis.sp.;Calamoceras.sp.;Calopteryx.sp.;Capnia.Zwicknia.sp.;Capnioneura.sp.;Capnopsis.sp.;Carychium.sp.;Cecidomyiidae.Gen..sp.;Centroptilum.sp.;Ceraclea.sp.;Ceratopogonidae.Gen..sp.;Cercyon.sp.;Chaetopteryx.sp.;Chaoboridae.Gen..sp.;Cheumatopsyche.sp.;Chimarra.sp.;Chironomidae.Gen..sp.;Chloroperla.sp.;Choroterpes.sp.;Cloeon.sp.;Coenagrion.sp.;Colymbetes.sp.;Cordulegaster.sp.;Crunoecia.sp.;Culicidae.Gen..sp.;Cylindrotomidae.Gen..sp.;Cyrnus.sp.;Dendrocoelidae.Gen..sp.;Deronectes.sp.;Dina.sp.;Dinocras.sp.;Diura.sp.;Dixidae.Gen..sp.;Dolichopodidae.Gen..sp.;Donacia.sp.;Drusus.sp.;Dryops.sp.;Dugesiidae.Gen..sp.;Dytiscus.sp.;Ecclisopteryx.sp.;Ecdyonurus.sp.;Echinogammarus.sp.;Eiseniella.sp.;Electrogena.sp.;Elmis.sp.;Elodes.sp.;Embolocephalus.sp.;Empididae.Gen..sp.;Enchytraeidae.Gen..sp.;Enochrus.sp.;Eoperla.sp.;Epeorus.sp.;Ephemera.sp.;Ephydridae.Gen..sp.;Ernodes.sp.;Erpobdella.sp.;Esolus.sp.;Esolus.Oulimnius.sp.;Fanniidae.Gen..sp.;Galba.sp.;Gammarus.sp.;Gerris.sp.;Glossiphonia.sp.;Glossosoma.sp.;Glyphotaelius.sp.;Goera.sp.;Goeridae.Gen..sp.;Gomphus.sp.;Graptodytes.sp.;Gyraulus.sp.;Gyrinus.sp.;Habroleptoides.sp.;Habrophlebia.sp.;Haemopis.sp.;Halesus.sp.;Haliplus.sp.;Haplotaxis.sp.;Helobdella.sp.;Helophorus.sp.;Hemiclepsis.sp.;Heptagenia.sp.;Hesperocorixa.sp.;Heteroceridae.Gen..sp.;Hydrachnidae.Gen..sp.;Hydraena.sp.;Hydrobius.sp.;Hydrocyphon.sp.;Hydrometra.sp.;Hydroporus.sp.;Hydropsyche.sp.;Hydroptila.sp.;Hygrotus.sp.;Ilybius.sp.;Ironoquia.sp.;Ischnura.sp.;Isoperla.sp.;Isopoda.Gen..sp.;Italobdella.sp.;Ithytrichia.sp.;Kageronia.sp.;Laccobius.sp.;Laccophilus.sp.;Lepidostoma.sp.;Leptophlebia.sp.;Leuctra.sp.;Libellula.sp.;Limnebius.sp.;Limnephilinae.Gen..sp.;Limnephilus.sp.;Limnius.sp.;Limnodrilus.sp.;Limoniidae.Gen..sp.;Lithax.sp.;Lumbricidae.Gen..sp.;Lumbriculidae.Gen..sp.;Lymnaea.sp.;Lype.sp.;Melampophylax.sp.;Melanopsis.sp.;Mercuria.sp.;Mesophylax.sp.;Metalype.sp.;Metreletus.sp.;Micrasema.sp.;Micronecta.sp.;Micropterna.sp.;Molanna.sp.;Molannodes.sp.;Muscidae.Gen..sp.;Mycetophilidae.Gen..sp.;Mystacides.sp.;Naididae.Gen..sp.;Nais.sp.;Naucoris.sp.;Nebrioporus.sp.;Nematoda.Gen..sp.;Nematomorpha.Gen..sp.;Nemoura.sp.;Nemurella.sp.;Nepa.sp.;Nigrobaetis.sp.;Niphargidae.Gen..sp.;Niphargus.sp.;Notidobia.sp.;Notonecta.sp.;Ochthebius.sp.;Octochaetidae.Gen..sp.;Odontocerum.sp.;Oecetis.sp.;Oecismus.sp.;Oligoneuriella.sp.;Oligostomis.sp.;Onychogomphus.sp.;Ophidonais.sp.;Orectochilus.sp.;Oreodytes.sp.;Orthetrum.sp.;Oulimnius.sp.;Oxyethira.sp.;Oxyloma.sp.;Pacifastacus.sp.;Paraleptophlebia.sp.;Pediciidae.Gen..sp.;Peltodytes.sp.;Perla.sp.;Perlodes.sp.;Philopotamus.sp.;Physa.sp.;Physella.sp.;Pisidium.sp.;Planariidae.Gen..sp.;Planorbarius.sp.;Planorbis.sp.;Platambus.sp.;Platycnemis.sp.;Platypezidae.Gen..sp.;Plea.sp.;Plecoptera.Gen..sp.;Plectrocnemia.sp.;Polycelis.sp.;Polycentropus.sp.;Pomatinus.sp.;Potamanthus.sp.;Potamophylax.sp.;Potamopyrgus.sp.;Pristina.sp.;Proasellus.sp.;Procloeon.sp.;Protonemura.sp.;Psychodidae.Gen..sp.;Psychomyia.sp.;Ptychopteridae.Gen..sp.;Radix.sp.;Radomaniola.sp.;Rhagionidae.Gen..sp.;Rhantus.sp.;Rhithrogena.sp.;Rhyacophila.sp.;Riolus.sp.;Sarcophagidae.Gen..sp.;Scarodytes.sp.;Scatopsidae.Gen..sp.;Scirtidae.Gen..sp.;Segmentina.sp.;Sericostoma.sp.;Serratella.sp.;Setodes.sp.;Sialis.sp.;Sigara.sp.;Silo.sp.;Silonella.sp.;Simuliidae.Gen..sp.;Siphlonurus.sp.;Siphonoperla.sp.;Somatochlora.sp.;Sphaerium.sp.;Spirosperma.sp.;Stagnicola.sp.;Stenelmis.sp.;Stenophylax.sp.;Stictonectes.sp.;Stictotarsus.sp.;Stratiomyidae.Gen..sp.;Succinea.sp.;Succinella.sp.;Sympetrum.sp.;Synurella.sp.;Syrphidae.Gen..sp.;Tabanidae.Gen..sp.;Taeniopterygidae.Gen..sp.;Taeniopteryx.sp.;Thaumaleidae.Gen..sp.;Theromyzon.sp.;Tinodes.sp.;Tipulidae.Gen..sp.;Torleya.sp.;Triaenodes.sp.;Trichoptera.Gen..sp.;Trichostegia.sp.;Trocheta.sp.;Tubificidae.Gen..sp.;Turbellaria.Gen..sp.;Unio.sp.;Valvata.sp.;Velia.sp.;Vertigo.sp.;Viviparus.sp.;Wormaldia.sp.;Zonitoides.sp.;Zygoptera.Gen..sp.
5;LEP07;Finland;22.9.2021;LEP07-2021-09-22-MINVS;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.58064516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;109.6774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;32.25806452;0;0;185.483871;0;0;0;0;0;0;0;0;0;0;87.09677419;0;0;0;0;0;0;0;0;0;0;0;258.0645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.83870968;0;0;0;0;0;0;0;0;0;0;0;77.41935484;0;1.612903226;0;0;0;0;0;0;237.0967742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;19.35483871;0;0;0;0;0;0;0;0;0
5;LEP08;Finland;22.9.2021;LEP08-2021-09-22-MINVS;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.09677419;0;0;0;0;0;337.0967742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;51.61290323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;709.6774194;0;0;0;0;0;0;0;0;0;0;93.5483871;0;0;0;0;0;0;0;0;0;0;0;3035.483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;214.516129;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1337.096774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP09;Finland;21.9.2021;LEP09-2021-09-21-MINVS;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.70967742;0;0;0;0;0;430.6451613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;8.064516129;0;0;3.225806452;0;0;54.83870968;0;0;0;0;0;0;0;0;0;0;62.90322581;0;0;0;0;0;0;0;0;0;0;0;630.6451613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.58064516;0;0;0;0;0;0;0;0;964.516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3872.580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0
5;LEP10;Finland;21.9.2021;LEP10-2021-09-21-MINVS;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;356.4516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;219.3548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;51.61290323;0;0;4.838709677;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.584606678;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.16129032;0;0;0;0;0;0;0;12.90322581;0;3.225806452;19.35483871;0;0;0;0;0;0;0;0;0;0;34.18222977;0;0;0;0;0;0;0;0;0;0;0;246.7741935;0;0;48.38709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;35.48387097;0;0;0;0;31.97509904;0;0;0;0;0;0;0;14.51612903;1.612903226;0;0;0;0;1.612903226;0;0;0;0;0;0;51.61290323;0;0;0;0;0;0;1693.548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.03225806;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0
5;LEP11;Finland;20.9.2021;LEP11-2021-09-20-MINVS;0;0;0;0;0;0;0.921658986;0;0;2.764976959;0;0;0.921658986;0;0;0;0;0;0;0;0;0;81.10599078;0;0;0;0;0;0;0;29.49308756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;33.1797235;0;0.122887865;0;0;0;464.516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.96774194;3.686635945;0;0;47.92626728;0;0;0;0.921658986;0;0;11.05990783;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;19.35483871;0;0;0;0.614439324;0;0;0.921658986;0;0;0;0;0;0;12.90322581;0;0;0;0;2308.75576;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0.921658986;48.84792627;0;0;0;10.13824885;7.373271889;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;18.43317972;0;0;0;0;0;0;0;0;32.25806452;0;0;11.98156682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.94470046;0;0;0;0;0;0;0;0;0;2.764976959;0;95.85253456;0;2.764976959;0;0;0;0;0;0;0;0;48.84792627;0;0;2.02764977;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;24.88479263;0;0;0;0;0;0;0;0;0;8.294930876;0;0;0;6.451612903;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.85253456;0;0;0;0;0;0;0;0;0
5;LEP12;Finland;20.9.2021;LEP12-2021-09-20-MINVS;0;0;0;0;0;0;250.6912442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;315.2073733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.86635945;0;60.82949309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;215.6682028;0;0;0.921658986;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.11981567;0;0;0;0.768049155;0;0;0;0;0;67.28110599;0;0;0;14.74654378;0;0;0;0;1975.115207;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0.921658986;0;0;0;0;0;114.2857143;0;0;0;0.921658986;4.608294931;0;0;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;54.37788018;0;0;13.82488479;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;10.13824885;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;23.04147465;0;0;3.840245776;0;0;0;0;0;0;0;0;0;0;0;0;0;37.78801843;0;0;0;0;0;0;0.921658986;0;0;0;0.921658986;0;0;120.7373272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0
5;LEP13;Finland;21.9.2021;LEP13-2021-09-21-MINVS;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;193.5483871;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;3.225806452;9.677419355;0;0;0;0;0;0;0;0;0;0;59.67741935;0;0;0;0;0;0;0;0;0;0;0;1053.225806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;120.9677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116.1290323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP14;Finland;20.9.2021;LEP14-2021-09-20-MINVS;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;38.70967742;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;1.843317972;0;0;0;0;0;0;7.373271889;20.2764977;0;0;0;0;0;1123.502304;0;0;0;0;0;0;0;0;0;1.12473639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.98617512;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;15.66820276;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;2.457757296;0;0;0;0;0;25.80645161;0;1.843317972;0;2.764976959;4.608294931;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;26.7281106;0;0;32.25806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0.921658986;0.307219662;0;0;0;0;0;0;0;9.216589862;0;0.921658986;1.843317972;0;0;0;0;0;3.093025072;0;30.80528001;0;0;1.612903226;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;114.2857143;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0
5;LEP15;Finland;21.9.2021;LEP15-2021-09-21-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;169.3548387;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;11.29032258;43.5483871;0;0;0;0;0;0;0;0;0;0;141.9354839;0;0;0;0;0;0;0;0;0;0;0;216.1290323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;143.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.2903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;LEP16;Finland;20.9.2021;LEP16-2021-09-20-MINVS;0;0;0;0;0;0;78.34101382;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;206.4516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.88479263;0;0;0;0;0;249.7695853;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;103.2258065;0;0;0;1.843317972;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;5.720641983;0;0;0;0;0;0;0;0;0;28.57142857;0;0;0;0;1423.963134;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;82.02764977;0;2.764976959;0;2.764976959;25.80645161;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;31.33640553;0;0;36.86635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0.921658986;0;0;0;0;0.463841451;0;205.9877715;0;0;27.45908152;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;46.08294931;0;0;0;0;0;0;10.13824885;0;0;1.843317972;0;0;0;42.39631336;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.88940092;0;0;0;0;0;0;0;0;0
5;LEP17;Finland;22.9.2021;LEP17-2021-09-22-MINVS;0;0;0;0;0;0;1.612903226;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;6.451612903;0;0;0;0;27.41935484;0;0;0;0;0;738.7096774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;1.612903226;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;35.48387097;0;6.451612903;12.90322581;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;77.41935484;0;0;104.8387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433.8709677;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0
5;LEP18;Finland;21.9.2021;LEP18-2021-09-21-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280.6451613;0;0;0;0;0;0;0;5.492435056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022837568;0;45.16129032;0;0;0;0;0;366.1290323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108.0645161;1.612903226;0;0;1.612903226;0;0;0;0;0;0;29.03225806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;8.064516129;0;0;0;0;30.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;1.612903226;20.96774194;0;8.064516129;0;3.225806452;72.58064516;0;0;0;0;0;0;0;0;0;0;1.88172043;0;0;0;0;0;0;0;0;0;0;0;288.7096774;0;0;228.3556951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;16.12903226;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;30.64516129;0;0;0;0;11.02150538;0;0;0;0;0;0;0;0;0;0;0;0;0;51.61290323;0;0;0;0;0;0;9.677419355;0;0;0;1.612903226;0;0;1027.419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;3.225806452;0;0;0;0;0;3.225806452;0;0;1.612903226;0;0;0;0;0;0
5;LEP19;Finland;21.9.2021;LEP19-2021-09-21-MINVS;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.33640553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;195.3917051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;1.843317972;0;0;0.921658986;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267.281106;0;0;0;0;0;0;0;0;94.00921659;0;0;0;0;0;17.51152074;0;0;0;0;0;0;0;2.686617288;0.921658986;0;0;0;0;23.04147465;0;16.58986175;0;9.216589862;10.13824885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.02764977;0;0;83.87096774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;6.451612903;0.078359671;9.216589862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0;0;0;0;0;117.0506912;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;21.19815668;0;0;0;0;0;0;0;0;0
5;LEP20;Finland;21.9.2021;LEP20-2021-09-21-MINVS;0;0;0;0;11.29032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;158.0645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.09677419;0;6.451612903;54.83870968;0;0;0;0;0;0;0;0;0;0;45.16129032;0;0;0;0;0;0;0;0;0;0;0;264.516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;248.3870968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;679.0322581;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
