Campaign;Site;Country;Date;Sample.ID;Acroloxus.sp.;Alboglossiphonia.sp.;Ancylus.sp.;Anodonta.sp.;Aphelocheirus.sp.;Aplexa.sp.;Asellus.sp.;Astacus.sp.;Atyaephyra.sp.;Aulodrilus.sp.;Austropotamobius.sp.;Bithynia.sp.;Bythinella.sp.;Carychium.sp.;Chaoboridae.Gen..sp.;Dendrocoelidae.Gen..sp.;Dina.sp.;Dixidae.Gen..sp.;Dugesiidae.Gen..sp.;Echinogammarus.sp.;Eiseniella.sp.;Embolocephalus.sp.;Enchytraeidae.Gen..sp.;Erpobdella.sp.;Galba.sp.;Gammarus.sp.;Glossiphonia.sp.;Gyraulus.sp.;Haemopis.sp.;Haplotaxis.sp.;Helobdella.sp.;Hemiclepsis.sp.;Italobdella.sp.;Limnodrilus.sp.;Lumbricidae.Gen..sp.;Lumbriculidae.Gen..sp.;Lymnaea.sp.;Melanopsis.sp.;Mercuria.sp.;Micronecta.sp.;Muscidae.Gen..sp.;Naididae.Gen..sp.;Nais.sp.;Niphargidae.Gen..sp.;Niphargus.sp.;Octochaetidae.Gen..sp.;Ophidonais.sp.;Oxyloma.sp.;Pacifastacus.sp.;Physa.sp.;Physella.sp.;Pisidium.sp.;Planariidae.Gen..sp.;Planorbarius.sp.;Planorbis.sp.;Platambus.sp.;Polycelis.sp.;Potamopyrgus.sp.;Pristina.sp.;Proasellus.sp.;Radix.sp.;Radomaniola.sp.;Rhagionidae.Gen..sp.;Segmentina.sp.;Sphaerium.sp.;Spirosperma.sp.;Stagnicola.sp.;Succinea.sp.;Succinella.sp.;Synurella.sp.;Theromyzon.sp.;Trocheta.sp.;Tubificidae.Gen..sp.;Turbellaria.Gen..sp.;Unio.sp.;Valvata.sp.;Vertigo.sp.;Viviparus.sp.;Zonitoides.sp.
2;VEL06;Czech Republic;4.5.2021;VEL06-2021-05-04-MINVS;0;0;0;0;0;0;6750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;960;0;0;0;0;0;0
2;VEL07;Czech Republic;5.5.2021;VEL07-2021-05-05-MINVS;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;10610;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0
2;VEL08;Czech Republic;4.5.2021;VEL08-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;92;0;2;0;4;0;0;300;0;0;0;0;0;0;0;2;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL09;Czech Republic;4.5.2021;VEL09-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;454;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL10;Czech Republic;4.5.2021;VEL10-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL11;Czech Republic;4.5.2021;VEL11-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
2;VEL12;Czech Republic;4.5.2021;VEL12-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;740;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
2;VEL13;Czech Republic;4.5.2021;VEL13-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL14;Czech Republic;5.5.2021;VEL14-2021-05-05-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL15;Czech Republic;5.5.2021;VEL15-2021-05-05-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;808;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2;VEL16;Czech Republic;5.5.2021;VEL16-2021-05-05-MINVS;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1872;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368;0;0;0;0;0;0
2;VEL17;Czech Republic;5.5.2021;VEL17-2021-05-05-MINVS;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;1;726;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0
2;VEL18;Czech Republic;4.5.2021;VEL18-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;0;0;0;0;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL19;Czech Republic;4.5.2021;VEL19-2021-05-04-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;0;2592;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;VEL20;Czech Republic;5.5.2021;VEL20-2021-05-05-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;396;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2064;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0
2;VEL21;Czech Republic;5.5.2021;VEL21-2021-05-05-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1032;0;0;0;0;0;0
3;VEL04;Czech Republic;30.6.2021;VEL04-2021-06-30-MINVS;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1788;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0
3;VEL05;Czech Republic;30.6.2021;VEL05-2021-06-30-MINVS;0;0;0;0;0;0;650;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;24;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;460;276;0;0;0;0;28;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;2
3;VEL06;Czech Republic;30.6.2021;VEL06-2021-06-30-MINVS;0;0;0;0;0;0;1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;0;0;0;0;0;0
3;VEL07;Czech Republic;29.6.2021;VEL07-2021-06-29-MINVS;0;0;0;0;0;0;60;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;30780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;0;0;0;0;0
3;VEL08;Czech Republic;29.6.2021;VEL08-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;1228;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
3;VEL09;Czech Republic;29.6.2021;VEL09-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;3256;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;VEL10;Czech Republic;29.6.2021;VEL10-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1180;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;VEL11;Czech Republic;29.6.2021;VEL11-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
3;VEL12;Czech Republic;29.6.2021;VEL12-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;7970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
3;VEL14;Czech Republic;29.6.2021;VEL14-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;6224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
3;VEL15;Czech Republic;29.6.2021;VEL15-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;1740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;VEL16;Czech Republic;30.6.2021;VEL16-2021-06-30-MINVS;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;421;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;40;0;0;0;26;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0
3;VEL17;Czech Republic;30.6.2021;VEL17-2021-06-30-MINVS;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;64;0;5400;5;0;0;0;32;0;0;0;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;0;0;0;0;0;0
3;VEL18;Czech Republic;29.6.2021;VEL18-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;7776;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;VEL19;Czech Republic;29.6.2021;VEL19-2021-06-29-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;46;0;0;0;0;0;0;5420;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
3;VEL20;Czech Republic;30.6.2021;VEL20-2021-06-30-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10070;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;VEL21;Czech Republic;30.6.2021;VEL21-2021-06-30-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0
4;VEL04;Czech Republic;17.8.2021;VEL04-2021-08-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
4;VEL06;Czech Republic;17.8.2021;VEL06-2021-08-17-MINVS;0;0;0;0;0;0;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0
4;VEL08;Czech Republic;17.8.2021;VEL08-2021-08-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;892;0;0;0;0;0;0;0;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;VEL09;Czech Republic;18.8.2021;VEL09-2021-08-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;16;0;0;0;0;0;0;802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;VEL10;Czech Republic;17.8.2021;VEL10-2021-08-17-MINVS;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2360;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4;VEL11;Czech Republic;18.8.2021;VEL11-2021-08-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;2;1464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;2;0;0;0
4;VEL12;Czech Republic;18.8.2021;VEL12-2021-08-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;0;0;0;0;0;0;0;22;0;10;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0
4;VEL14;Czech Republic;17.8.2021;VEL14-2021-08-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;VEL15;Czech Republic;17.8.2021;VEL15-2021-08-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;1706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;VEL16;Czech Republic;22.8.2021;VEL16-2021-08-22-MINVS;0;0;0;0;0;0;189;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;12;0;33;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;554;17;0;0;0;2;0;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;448;0;0;0;0;0;0
4;VEL17;Czech Republic;22.8.2021;VEL17-2021-08-22-MINVS;0;1;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;8;0;1560;0;0;0;0;30;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0
4;VEL18;Czech Republic;18.8.2021;VEL18-2021-08-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;VEL19;Czech Republic;18.8.2021;VEL19-2021-08-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;2;0;0;0;0;1864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;VEL08;Czech Republic;11.10.2021;VEL08-2021-10-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;28;0;0;0;0;0;0;924;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
5;VEL09;Czech Republic;11.10.2021;VEL09-2021-10-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;8074;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;VEL10;Czech Republic;11.10.2021;VEL10-2021-10-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;6;0;0;0;0;3;0;5436;1;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0
5;VEL11;Czech Republic;12.10.2021;VEL11-2021-10-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;1314;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0
5;VEL12;Czech Republic;12.10.2021;VEL12-2021-10-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;242;0;0;0;0;0;0
5;VEL14;Czech Republic;11.10.2021;VEL14-2021-10-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;4313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;VEL15;Czech Republic;11.10.2021;VEL15-2021-10-11-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236;0;0;0;0;0;0;6752;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;VEL16;Czech Republic;11.10.2021;VEL16-2021-10-11-MINVS;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;130;5;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;288;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656;0;0;1;0;0;0
5;VEL17;Czech Republic;11.10.2021;VEL17-2021-10-11-MINVS;0;0;0;0;0;0;176;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;80;0;12528;6;0;0;0;78;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0;0;0
5;VEL18;Czech Republic;12.10.2021;VEL18-2021-10-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;1436;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;VEL19;Czech Republic;12.10.2021;VEL19-2021-10-12-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;17264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL07;Czech Republic;23.11.2021;VEL07-2021-11-23-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0
6;VEL08;Czech Republic;24.11.2021;VEL08-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;50;0;6;0;0;0;0;994;0;0;0;0;0;0;0;6;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL09;Czech Republic;24.11.2021;VEL09-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL10;Czech Republic;24.11.2021;VEL10-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;1968;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;14;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0
6;VEL11;Czech Republic;24.11.2021;VEL11-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;14;0;0;0;0;0;0;2096;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL12;Czech Republic;24.11.2021;VEL12-2021-11-24-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;188;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0
6;VEL14;Czech Republic;23.11.2021;VEL14-2021-11-23-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;6;0;0;0;0;0;0;0;8016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL15;Czech Republic;23.11.2021;VEL15-2021-11-23-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;2;0;3876;0;0;0;0;2;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;VEL16;Czech Republic;23.11.2021;VEL16-2021-11-23-MINVS;0;0;0;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;26;2;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;3;0;0;0;6;0;28;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3776;0;0;1;0;0;0
